product_name,brand,price,source_file
Carrefour Variegato Caffè 500 g,Carrefour,"5,78",GAELATI E SURGELATI
BUITONI Bella Napoli Margherita Pizza Surgelata con Pomodoro e Fior di Latte 1 pizza 400 g,BUITONI,"12,75",GAELATI E SURGELATI
Estathé Ice limone 5 x 70 g,Estathé Ice,"10,54",GAELATI E SURGELATI
Carrefour Sensation Tartufo Bianco con Cuore al Caffè 2 x 80 g,Carrefour,"15,56",GAELATI E SURGELATI
Carrefour Pasta Frolla Surgelata 500 g,Carrefour,"5,18",GAELATI E SURGELATI
Simpl Stecchi al Gusto di Vaniglia 8 x 50 g,Simpl,"7,25",GAELATI E SURGELATI
Pescanova Polpo intero al punto di sale 1 Kg,Pescanova,"18,20",GAELATI E SURGELATI
Cornetto Algida mini 4 Classico 4 Caramello 8 Gelati 288 g,Cornetto,"18,92",GAELATI E SURGELATI
Carte d'Or Affogato al Caffè 500 g,Carte d'Or,"7,18",GAELATI E SURGELATI
Sammontana Amando 4 Biscotti gelato alla Vaniglia variegati ai Frutti di Bosco 4 x 52 g,Sammontana,"20,63",GAELATI E SURGELATI
Algida l'Unico Inimitabile Ditone 8 x 512 g,Algida,"10,64",GAELATI E SURGELATI
Carrefour Selection Gelato Fiordilatte 300 g,Carrefour Selection,"10,97",GAELATI E SURGELATI
Loacker Tortina Gelato 4 x 66 g,Loacker,"18,52",GAELATI E SURGELATI
Carrefour Classic Maxi Biscotto 3 Gusti 6 x 80 g,Carrefour,"6,85",GAELATI E SURGELATI
Estathé Ice pesca 5 x 70 g,Estathé Ice,"10,54",GAELATI E SURGELATI
Pickers crispy Onion Rings 350 g,Pickers,"10,54",GAELATI E SURGELATI
Pescanova Polpo cotto in pezzi 400 g,Pescanova,"44,75",GAELATI E SURGELATI
Carrefour Classic Sugo Pronto Surgelato Gamberi e Zucchine 350 g,Carrefour,"13,97",GAELATI E SURGELATI
Capitan Findus 8 Bastoncini Fish & Chips con Merluzzo d'Alaska 224 g,Capitan Findus,"22,10",GAELATI E SURGELATI
Cornetto Algida Caramello 6 Gelati 450 g,Cornetto,"13,76",GAELATI E SURGELATI
Carrefour Funghi porcini Interi Surgelato 300 g,Carrefour,"21,63",GAELATI E SURGELATI
Raffaello Triple Experience Raspberry 3 x 46 g,Raffaello,"28,91",GAELATI E SURGELATI
BUITONI Bella Napoli 4 Formaggi Pizza Surgelata 1 pizza 425 g,BUITONI,"13,62",GAELATI E SURGELATI
Carrefour Extra Maxi Stecco bianco 4 x 80 g,Carrefour,"8,72",GAELATI E SURGELATI
Schär Rosette 8 x 58 g,Schär,"11,72",GAELATI E SURGELATI
BUITONI Bella Napoli Diavola Pizza Surgelata con Salame Piccante 1 pizza 430 g,BUITONI,"13,47",GAELATI E SURGELATI
NESTLÉ Maxibon Cono di Croccante Biscotto Vaniglia e Caramello 4 x 79 g,NESTLÉ,"11,04",GAELATI E SURGELATI
Ben & Jerry's Chocolate Fudge Brownie 408 g,Ben & Jerry's,"9,78",GAELATI E SURGELATI
Sammontana Cinque Stelle Crema 6 x 75 g,Sammotana,"11,53",GAELATI E SURGELATI
Carte D'Or Limone Sorbetto 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
NESTLÉ Maxibon Cono di Croccante Biscotto Pistacchio e Gusto Panna 4 x 81 g,NESTLÉ,"10,77",GAELATI E SURGELATI
Carrefour No Gluten 6 Biscotti Gelato Senza Lattosio 6 x 50 g,Carrefour No Gluten,"16,30",GAELATI E SURGELATI
Ringo Cacao 4 x 80 g,Ringo,"12,47",GAELATI E SURGELATI
cameo My Sweet Deli Cheesecake Fragola 550 g,My Sweet Deli,"11,44",GAELATI E SURGELATI
Carte d'Or Affogato al Pistacchio 500 g,Carte d'Or,"11,98",GAELATI E SURGELATI
Carrefour Selection Gelato alla Nocciola 300 g,Carrefour Selection,"10,97",GAELATI E SURGELATI
Magnum mini Pistacchio Nocciola 6 Gelati 267 g,Magnum,"20,41",GAELATI E SURGELATI
Carrefour Anelli di Totano atlantico* Surgelato 1 kg,Carrefour,"16,30",GAELATI E SURGELATI
Sammontana Torta Gelato Principessa 450 g,Sammontana,"13,98",GAELATI E SURGELATI
Sammontana Amando Gelato alla Vaniglia variegato al Cacao e Nocciola 400 g,Sammontana,"10,73",GAELATI E SURGELATI
GARDEN GOURMET I Mini Medaglioni di soia Vegetariani Surgelati 180 g,GARDEN GOURMET,"19,39",GAELATI E SURGELATI
NESTLÉ Maxibon Cono di Croccante Biscotto Double Chocolate 4 x 79 g,NESTLÉ,"11,04",GAELATI E SURGELATI
La Valle Degli Orti Piselli Finissimi 850 g,La Valle Degli Orti,"5,05",GAELATI E SURGELATI
Carte d'Or Romantica l'Originale Torta Gelato 575 g,Carte d'Or,"13,55",GAELATI E SURGELATI
"Sammontana Sorbettiera Tiramisù, Vaniglia, Cacao, Panna 1 Kg",Sammontana,"6,69",GAELATI E SURGELATI
"Sammontana Sorbettiera Stracciatella, Mascarpone, Spagnola, Gianduia 1 Kg",Sammontana,"6,69",GAELATI E SURGELATI
Grand Krust Gambero Argentino Pezzatura Media 400 g,Grand Krust,"28,00",GAELATI E SURGELATI
Carte D'Or Caffè Variegato alla Mandorla 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
Carrefour Fusilli Panna e Speck Surgelati 300 g,Carrefour,"14,30",GAELATI E SURGELATI
Roncadin Extra Voglia la Sottile Margherita 345 g,Roncadin,"10,99",GAELATI E SURGELATI
Viennetta Algida Salted Caramel 320 g,Viennetta,"14,34",GAELATI E SURGELATI
Schär Mini Pizza Margherita Lactose Free 4 x 70 g,Schär,"17,11",GAELATI E SURGELATI
Ferrero Rondnoir 4 x 50 g,Ferrero,"22,45",GAELATI E SURGELATI
Sammontana Trancio Gelato Croccantino caramello salato 500 g,Sammontana,"8,78",GAELATI E SURGELATI
GARDEN GOURMET Nuggets di soia Vegetariani Surgelati 180 g,GARDEN GOURMET,"19,39",GAELATI E SURGELATI
Sammontana St. Honorè bignè alla crema 750 g,Sammontana,"12,39",GAELATI E SURGELATI
NESTLÉ Maxibon Choco Brownie 4 x 58 g,NESTLÉ,"14,14",GAELATI E SURGELATI
NESTLÉ Maxibon Waffle Blonde Caramel 4 x 60 g,NESTLÉ,"21,21",GAELATI E SURGELATI
Scampi,Carrefour,"33,98",GAELATI E SURGELATI
Algida l'Unico Inimitabile Lemonissimo 8 x 496 g,Algida,"10,99",GAELATI E SURGELATI
Terre d'Italia Sorbetto di Sicilia al limone in flûte 4 x 65 g,Terre d'Italia,"19,19",GAELATI E SURGELATI
Stecco WoW pistacchio di Sicilia,Gelati PEPINO 1884,"23,76",GAELATI E SURGELATI
NESTLÉ Maxibon Cereal Mix 4 x 60 g,NESTLÉ,"21,21",GAELATI E SURGELATI
Roncadin Extra Voglia la Sottile Prosciutto e Funghi 375 g,Roncadin,"11,44",GAELATI E SURGELATI
"Cornetto Algida Cuore Croccante con cuore bianco, riccioli cioccolato latte, bianco e fondente 6x60g",Cornetto,"18,03",GAELATI E SURGELATI
Orogel Il Benessere Contorno Armonia Surgelati 400 g,Orogel,"6,63",GAELATI E SURGELATI
MOTTA Coppa del Nonno Macchiato alla Gianduia 4 x 68 g,MOTTA,"16,88",GAELATI E SURGELATI
Dolcerialba Torta Sacher 450 g,Dolcerialba,"25,56",GAELATI E SURGELATI
Grom Stracciatella con Latte Fresco Italiano e Pezzetti di Cioccolato 325 g,Grom,"16,89",GAELATI E SURGELATI
Grom Pistacchio con Pistacchio del Mediterraneo 289 g,Grom,"19,00",GAELATI E SURGELATI
Häagen-Dazs Macadamia Nut Brittle 400 g,Häagen-Dazs,"17,48",GAELATI E SURGELATI
NESTLÉ Maxibon Cookie Choco Chips 4 x 60 g,NESTLÉ,"21,21",GAELATI E SURGELATI
Gamberi argentini interi surgelati,Panapesca 50° Anniversary,"19,88",GAELATI E SURGELATI
Pickers nacho Cheese Triangles 230 g,Pickers,"16,04",GAELATI E SURGELATI
Carrefour Sensation Vanilla Macadamia 4 Gelati 282 g,Carrefour,"11,31",GAELATI E SURGELATI
BUITONI Bella Napoli Boscaiola Pizza Surgelata con Prosciutto Cotto e Funghi 1 pizza 415 g,BUITONI,"13,95",GAELATI E SURGELATI
BUITONI Bella Napoli Tonno Pizza Surgelata 1 pizza 455 g,BUITONI,"12,73",GAELATI E SURGELATI
Roncadin Extra Voglia la Sottile Verdure 390 g,Roncadin,"11,00",GAELATI E SURGELATI
Häagen-Dazs Pralines & Cream 400 g,Häagen-Dazs,"17,48",GAELATI E SURGELATI
Stecco WoW Fior di panna,Gelati PEPINO 1884,"23,76",GAELATI E SURGELATI
Pan di Stelle il Cono Gelato 4 x 60 g,Pan di Stelle,"22,46",GAELATI E SURGELATI
Cornetto Algida Joy Juan Camilo Quintero 4 x 57 g,Cornetto,"21,89",GAELATI E SURGELATI
Coda gambero argentino con codino 12x200 g,Delfin,"45,45",GAELATI E SURGELATI
Roncadin Extra Voglia la Sottile Salamino 355 g,Roncadin,"12,08",GAELATI E SURGELATI
BUITONI La Alta Pizza margherita surgelata 375 g,BUITONI,"9,31",GAELATI E SURGELATI
Roncadin Extra Voglia la Sottile Tonno e Cipolla 385 g,Roncadin,"11,14",GAELATI E SURGELATI
Le Stagioni d'Italia Pizza ai Funghi Senatore varietà Cappelli 370 g,Le Stagioni d'Italia,"12,14",GAELATI E SURGELATI
Viennetta Algida Cappuccino 320 g,Viennetta,"14,34",GAELATI E SURGELATI
Grom Crema di Grom con Biscotti di Meliga e Pezzetti di Cioccolato 313 g,Grom,"17,54",GAELATI E SURGELATI
"Magnum mini Pistacchio Hazelnut 6 Gelati 256,5 g",Magnum,"20,66",GAELATI E SURGELATI
Bacardi Carta Blanca Superior White Rum 700 ml,Bacardi,"16,43",FRUTTA_VERDURA
Menta 30 g 1 €,Ortoricci,"33,33",FRUTTA_VERDURA
Carrefour Classic Zucchero di Canna 500 g,Carrefour,"3,38",FRUTTA_VERDURA
Melone Retato sfuso cat. I origine Italia,Frutta,"1,99",FRUTTA_VERDURA
Pesche gialle sfuse cat. I calibro A/AA origine Italia/Spagna,Pesche,"5,16",FRUTTA_VERDURA
Anguria Baby sfusa Cat. I Calibro 1/3 Origine Italia,Frutta,"1,95",FRUTTA_VERDURA
Albicocche sfuse cat. I origine Spagna,Frutta,"3,58",FRUTTA_VERDURA
Melone gialletto sfuso,Melone,"2,38",FRUTTA_VERDURA
Germogli di Soia 150 g,Carrefour,"11,67",FRUTTA_VERDURA
Broccoli sfusi I categoria Italia,Verdura,"2,54",FRUTTA_VERDURA
Carrefour il Mercato Avocado Hass 200 g,Carrefour,"9,90",FRUTTA_VERDURA
Mele golden FQC 1 kg Italia I categoria calibro 80-90,Filiera Qualità Carrefour,"2,45",FRUTTA_VERDURA
Cavolfiore Italia I categoria calibro 7/8,Verdura,"2,35",FRUTTA_VERDURA
Pere Abate sfuse 1 kg I categoria calibro 70/75,Frutta,"4,45",FRUTTA_VERDURA
Carrefour il Mercato Mango 380 g,Carrefour,"8,37",FRUTTA_VERDURA
Pere William sfuse categoria I origine Italia,Pere,"2,78",FRUTTA_VERDURA
Zucca a cubetti 400 g,Colori del Benessere,"4,20",FRUTTA_VERDURA
Mango sfuso categoria I,Frutta esotica,"3,78",FRUTTA_VERDURA
Nespole sfuse cat. I origine Spagna,Frutta,"6,98",FRUTTA_VERDURA
Medaglioni di zucca tagliati,Evergreen Europe,"4,95",FRUTTA_VERDURA
Prugne nere sfuse categoria I calibro 45+ origine Italia,Frutta,"3,98",FRUTTA_VERDURA
Zucca Butternut sfusa origine Italia categoria I,Zucca,"1,58",FRUTTA_VERDURA
Zucca porzionata 800 g,Zucca,"2,10",FRUTTA_VERDURA
Zucca Delica tonda sfusa origine Italia categoria I,Zucca,"2,78",FRUTTA_VERDURA
Carrefour Selection Mango 250 g,Carrefour Selection,"12,46",FRUTTA_VERDURA
Zucca Francia sfusa origine Italia categoria I,Zucca,"1,78",FRUTTA_VERDURA
Terre d'Italia Fragole della Basilicata 300 g,Terre d'Italia,"10,60",FRUTTA_VERDURA
Radicchio lungo sfuso categoria I origine Italia,Verdura,"2,86",FRUTTA_VERDURA
Asparagi Verdi 500 g,Futuragri,"6,76",FRUTTA_VERDURA
1 x cespo Insalata Lattuga Romana sfusa cat. I origine Italia,Insalata,"1,84",FRUTTA_VERDURA
Mirtilli 125 gr il Mercato,Carrefour il Mercato,"11,92",FRUTTA_VERDURA
Melanzane convenienza 1 kg,Cossano Frutta,"1,98",FRUTTA_VERDURA
1 x cespo insalata Gentile sfusa cat. I origine Italia,Insalata,"2,36",FRUTTA_VERDURA
Carrefour il Mercato Insalata 3 Gusti 250 g,Carrefour,"6,32",FRUTTA_VERDURA
1 x cespo insalata Lattuga Iceberg sfusa cat. I origine Italia,Insalata,"2,16",FRUTTA_VERDURA
Radicchio rosso tondo sfuse origine Italia categoria I,Verdura,"2,96",FRUTTA_VERDURA
Riverfrut Fagiolini Spuntati 350 g,Riverfrut,"7,57",FRUTTA_VERDURA
Insalata indivia riccia sfusa categoria I origine Italia,Insalata,"2,78",FRUTTA_VERDURA
Ciliegie 500gr,Frutta,"9,98",FRUTTA_VERDURA
Radicchio rosso precoce,Verdura,"6,90",FRUTTA_VERDURA
Carrefour Germogli di Soia 3 x 200 g,Carrefour,"8,48",FRUTTA_VERDURA
Lattuga Trocadero,Verdura,"4,00",FRUTTA_VERDURA
Radicchio rosso tondo,Verdura,"5,92",FRUTTA_VERDURA
Asparagi Bio sfusi Italia II categoria,Almaverde Bio,"9,98",FRUTTA_VERDURA
Carrefour Soia cotta al Vapore 3 x 150 g,Carrefour,"4,50",FRUTTA_VERDURA
Albicocche bio sfuse cat. II origine Italia,Almaverde Bio,"4,98",FRUTTA_VERDURA
Pesche Nettarine gialle bio sfuse cat. II origine Italia,Almaverde Bio,"4,98",FRUTTA_VERDURA
Asparagina Bio sfusa Italia II categoria,Almaverde Bio,"7,99",FRUTTA_VERDURA
Zucca Butternut Bio sfusa,Almaverde Bio,"2,99",FRUTTA_VERDURA
Ciliegie Bomboniera 500 g,Frutta,"10,98",FRUTTA_VERDURA
Carrefour Filiera Qualità Pomodoro Ciliegino 500 g,Carrefour,"4,96",FRUTTA_VERDURA
"Carrefour Filiera Qualità Patate Novelle 1,5 kg",Carrefour,"1,97",FRUTTA_VERDURA
Carote Sacchetto 1 Kg,Carrefour,"1,00",FRUTTA_VERDURA
Pomodoro tondo grappolo I categoria Italia calibro 47-77,Carrefour,"1,69",FRUTTA_VERDURA
Carrefour Filiera Qualità Pomodori Piccadilly 500 g,Carrefour,"4,96",FRUTTA_VERDURA
Carrefour Filiera Qualità Cipolle Dorate 750 g,Carrefour,"2,33",FRUTTA_VERDURA
Peperoni rossi 1 kg Italia I categoria calibro 90-110 mm,Verdura,"3,45",FRUTTA_VERDURA
Carrefour il Mercato Songino 125 g,Carrefour,"10,24",FRUTTA_VERDURA
Patate sfuse origine Italia,Patate,"1,98",FRUTTA_VERDURA
Carrefour il Mercato Rucola 125 g,Carrefour,"10,24",FRUTTA_VERDURA
"PATATE  DA BOLLIRE KG 1,5",Carrefour,"1,63",FRUTTA_VERDURA
Carrefour Filiera Qualità Cipolle Rosse 750 g,Carrefour,"2,07",FRUTTA_VERDURA
Carrefour Filiera Qualità Pomodoro Datterino 300 g,Carrefour,"6,60",FRUTTA_VERDURA
Carrefour il Mercato Granmix 125 g,Carrefour,"15,84",FRUTTA_VERDURA
Carrefour Bio Mirtilli 125 g Bio,Carrefour Bio,"26,24",FRUTTA_VERDURA
Pere coscia I categoria Italia calibro 50-55,Carrefour,"3,48",FRUTTA_VERDURA
Carrefour Carote Julienne 250 g,Carrefour,"4,00",FRUTTA_VERDURA
1 x cespo Insalata Lattuga Trocadero sfusa cat. I origine Italia,Insalate,"2,24",FRUTTA_VERDURA
Baby carote 200 gr,Carrefour,"6,40",FRUTTA_VERDURA
Prezzemolo 40 g,Carrefour,"25,00",FRUTTA_VERDURA
Riverfrut Fagiolini freschi 500 g,Riverfrut,"5,56",FRUTTA_VERDURA
Carrefour Cereali Farro Perlato 500 g,Carrefour,"3,70",FRUTTA_VERDURA
Carrefour il Mercato Rucola 200 g,Carrefour,"9,90",FRUTTA_VERDURA
Carrefour Legumi Lenticchie Mignon 500 g,Carrefour,"3,70",FRUTTA_VERDURA
Pomodoro Piccadilly 500 gr.,Carrefour,"3,98",FRUTTA_VERDURA
Carrefour il Mercato Spinacino 150 g,Carrefour,"10,53",FRUTTA_VERDURA
Pomodoro Oblungo verde Cest. 1kg,Carrefour,"3,25",FRUTTA_VERDURA
Carrefour il Mercato Songino e Radicchio Rosso 150 g,Carrefour,"9,87",FRUTTA_VERDURA
Carrefour Legumi Ceci 500 g,Carrefour,"3,70",FRUTTA_VERDURA
Carrefour Poker 200 g,Carrefour,"7,90",FRUTTA_VERDURA
Carrefour Insalata Paesana 180 g,Carrefour,"8,22",FRUTTA_VERDURA
Carrefour Mix Esotico 100 g,Carrefour,"16,80",FRUTTA_VERDURA
Carrefour Cereali Orzo Perlato 500 g,Carrefour,"3,56",FRUTTA_VERDURA
Terre d'Italia Lenticchie dell'Altopiano di Colfiorito 300 g,Terre d'Italia,"10,93",FRUTTA_VERDURA
Terre d'Italia Lenticchia di Altamura IGP 300 g,Terre d'Italia,"5,93",FRUTTA_VERDURA
Insalata Cicoria Milano sfusa,Insalata,"2,49",FRUTTA_VERDURA
Carrefour Legumi Lenticchie Giganti 500 g,Carrefour,"3,70",FRUTTA_VERDURA
Pomodoro grappolo Bio,Carrefour Bio,"4,96",FRUTTA_VERDURA
FAGIOLI BORLOTTI,Carrefour,"4,36",FRUTTA_VERDURA
èSquisita! Bananito 250 g,èSquisita!,"15,12",FRUTTA_VERDURA
Melone liscio sfuso cat. I origine Italia,Melone,"3,98",FRUTTA_VERDURA
Patate Residuo Zero 1 kg,Patate,"1,65",FRUTTA_VERDURA
Carrefour il Mercato Cuori di Iceberg 250 g,Carrefour,"6,72",FRUTTA_VERDURA
Patate dolci 800 g,Gandolfo,"2,73",FRUTTA_VERDURA
Bonduelle Iceberg 200 g,Bonduelle,"9,90",FRUTTA_VERDURA
Peviani Uva Bianca Senza Semi 500 g,Peviani,"8,30",FRUTTA_VERDURA
Insalata Iceberg Julienne 180 g,Sun & Vegs,"5,50",FRUTTA_VERDURA
Arance Tarocco FQC 1 kg Italia I categoria calibro 4,Filiera Qualità Carrefour,"2,78",FRUTTA_VERDURA
"Filiera Qualità Carrefour Arance Navel 1,5 kg",Carrefour,"2,12",FRUTTA_VERDURA
Carrefour il Mercato Spinaci 500 g,Carrefour,"3,96",FRUTTA_VERDURA
Carrefour il Mercato Mirtilli 250 g,Carrefour il Mercato,"14,32",FRUTTA_VERDURA
Arance Tarocco IGP,Carrefour,"1,99",FRUTTA_VERDURA
Broccoletti 500 g,Filiera Qualità Carrefour,"2,96",FRUTTA_VERDURA
Mirtilli Zero Residuo 100 g,Mirtilli,"19,80",FRUTTA_VERDURA
Mirtilli Gourmet 125 g,Slomp,"25,20",FRUTTA_VERDURA
Mirtillio Bio 125 g,Almaverde Bio,"26,32",FRUTTA_VERDURA
Colfiorito Ceci 400 g,Colfiorito,"6,20",FRUTTA_VERDURA
Terre d'Italia Farro Perlato della Toscana 300 g,Terre d'Italia,"8,27",FRUTTA_VERDURA
Zucca a cubetti 350 g,Almaverde Bio,"5,69",FRUTTA_VERDURA
Patate viola 500 g,Antonio Ruggiero,"3,90",FRUTTA_VERDURA
Terre d'Italia Aglio bianco Piacentino 250 g,Terre d'Italia,"13,52",FRUTTA_VERDURA
Mirtilli cestello 500 g,Mirtilli,"9,96",FRUTTA_VERDURA
Terre d'Italia Orzo Perlato dell'Alto Lazio 300 g,Terre d'Italia,"6,60",FRUTTA_VERDURA
Terre d'Italia Ceci della Puglia 300 g,Terre d'Italia,"7,60",FRUTTA_VERDURA
Terre d'Italia Lenticchia di Castelluccio di Norcia Indicazione Geografica Protetta 250 g,Terre d'Italia,"13,92",FRUTTA_VERDURA
Terre d'Italia Fagioli Stregoni del Piemonte 300 g,Terre d'Italia,"8,27",FRUTTA_VERDURA
Terre d'Italia Fagiolo Cuneo IGP 300 g,Terre d'Italia,"9,27",FRUTTA_VERDURA
Terre d'Italia Fagiolo Tondino dell'Umbria 300 g,Terre d'Italia,"8,27",FRUTTA_VERDURA
Broccoletti Bio sfusi 510 g Italia II categoria,Almaverde Bio,"4,98",FRUTTA_VERDURA
Banane Chiquita sfuse,Chiquita,"1,98",FRUTTA_VERDURA
Banane 600 g,Banane,"2,00",FRUTTA_VERDURA
Lamponi 125 gr il Mercato,Carrefour il Mercato,"27,60",FRUTTA_VERDURA
Mele Red Delicious FQC 1 kg Italia I categoria calibro 80-85/85-90,Filiera Qualità Carrefour,"2,18",FRUTTA_VERDURA
Carrefour il Mercato Mele Golden Delicious 2 kg,Carrefour,"1,29",FRUTTA_VERDURA
Mele Fuji convenienza sfuse,Mele,"0,98",FRUTTA_VERDURA
Mele Golden 900 g,Frutta,"1,99",FRUTTA_VERDURA
Mele smith sfuse categoria I origine Italia,Mele,"2,18",FRUTTA_VERDURA
Carrefour il Mercato Purè di Patate 420 g,Carrefour,"5,19",FRUTTA_VERDURA
Carrefour il Mercato Zuppa con Verdure e Farro 620 g,Carrefour,"5,08",FRUTTA_VERDURA
Carrefour il Mercato Zuppa Toscana 620 g,Carrefour,"5,08",FRUTTA_VERDURA
Carrefour il Mercato Insalata Fantasia 300 g,Carrefour,"9,27",FRUTTA_VERDURA
Carrefour il Mercato Pasta e Fagioli 620 g,Carrefour,"5,08",FRUTTA_VERDURA
Mele Golden 3 kg,Frutta,"1,33",FRUTTA_VERDURA
Melograno sfuso origine Italia categoria I,Frutta,"5,48",FRUTTA_VERDURA
Carrefour il Mercato Fragole 500 g,Carrefour il Mercato,"3,38",FRUTTA_VERDURA
Fragole Bomboniera 500 g,Frutta,"8,50",FRUTTA_VERDURA
Ananas extra Costa Rica,Nicoverde,"0,98",FRUTTA_VERDURA
Ananas Extra Premium,F.lli Orsero,"2,25",FRUTTA_VERDURA
"Carrefour il Mercato Funghi Champignon bianchi affettati bianchi 0,300 Kg",Carrefour,"7,83",FRUTTA_VERDURA
Pere Williams bianche 1 kg Italia I categoria calibro 70-75/75-80,Frutta,"3,25",FRUTTA_VERDURA
Crauti bianchi sfusi origine Italia categoria I,Crauti,"0,98",FRUTTA_VERDURA
Fragole 500 g,Fragole,"8,50",FRUTTA_VERDURA
Verza scura cat. I origine Italia,Verdura,"0,98",FRUTTA_VERDURA
Mele Fuji 2 kg,Mele,"1,34",FRUTTA_VERDURA
Mirtilli 125 g,Peviani,"11,92",FRUTTA_VERDURA
Mele golden Melinda 3 kg,Melinda,"1,79",FRUTTA_VERDURA
Cavoletti di Bruxelles 370 g,Verdura,"8,05",FRUTTA_VERDURA
Fragole di Matera 300 g,Fragole,"11,60",FRUTTA_VERDURA
Fragole Bio 300 g,Almaverde Bio,"10,97",FRUTTA_VERDURA
Carrefour il Mercato Funghi Misti 0.300 Kg,Carrefour,"9,83",FRUTTA_VERDURA
Lamponi Gourmet 125 g,Slomp,"31,84",FRUTTA_VERDURA
Carrefour il Mercato More,Carrefour,"25,20",FRUTTA_VERDURA
Crauti rossi sfusi origine Italia categoria I,Crauti,"0,98",FRUTTA_VERDURA
Funghi Champignon sgambati,Funghi di Treviso,"7,27",FRUTTA_VERDURA
More Gourmet 125 g,Slomp,"27,84",FRUTTA_VERDURA
Tris di Rosette Broccoli e Cavolfiore,Futuragri,"6,95",FRUTTA_VERDURA
Futuragri Rosette di Broccolo 400 g,Futuragri,"6,45",FRUTTA_VERDURA
Mix rosette di broccoli e cavolfiori Bio,Almaverde Bio,"9,23",FRUTTA_VERDURA
noberasco le Caldarroste Express 90 g,noberasco,"48,67",FRUTTA_VERDURA
Passion Fruit 200 g,Mc Garlet,"16,40",FRUTTA_VERDURA
Agrinovana le Cimette Cime di Rapa 300 g,Agrinovana,"12,27",FRUTTA_VERDURA
Castagne morbide 100 g,Malerba,"35,50",FRUTTA_VERDURA
Cavolo Cappuccio Bianco Bio sfuso,Almaverde Bio,"3,99",FRUTTA_VERDURA
Noci di Cocco sfuse origine India categoria I,Frutta,"2,28",FRUTTA_VERDURA
Rape rosse Bio sfuse 480 g,Almaverde Bio,"3,50",FRUTTA_VERDURA
Futuragri Rosette di Cavolfiore 400 g,Futuragri,"6,45",FRUTTA_VERDURA
Ribes Gourmet 125 g,Slomp,"39,84",FRUTTA_VERDURA
Pere decana con ceralacca sfuse,Pere,"3,49",FRUTTA_VERDURA
"Tris di Frutti di Bosco Mirtilli, More e Lamponi",i Piccoli,"26,53",FRUTTA_VERDURA
Carote 750 g Filiera Qualità Carrefour,Filiera Qualità Carrefour,"1,59",FRUTTA_VERDURA
Zucchine Italia I categoria calibro 14/21,Verdura,"1,59",FRUTTA_VERDURA
Zucchine convenienza 1 kg,Cossano Frutta,"1,95",FRUTTA_VERDURA
Finocchi 1 kg Italia I categoria calibro 80-100,Verdura,"1,39",FRUTTA_VERDURA
Zucchine scure 500 g,Verdura,"2,56",FRUTTA_VERDURA
Peperoni convenienza,Peperoni,"2,98",FRUTTA_VERDURA
Melanzane 1 Kg,Verdura,"1,98",FRUTTA_VERDURA
Melanzane tonde globose I categoria Italia calibro 85-105,Carrefour,"2,35",FRUTTA_VERDURA
Pomodoro cuore di bue sfuso cat. I orgine Italia,Verdura,"3,38",FRUTTA_VERDURA
Carote sfuse origine Italia categoria I,Carote,"1,84",FRUTTA_VERDURA
Pomodoro datterino senza nickel 250 g,Sfera Agricola,"10,72",FRUTTA_VERDURA
Finocchi 1 kg,Verdura,"1,65",FRUTTA_VERDURA
Pomodoro Ciliegino 500 gr,ORTOMI',"4,96",FRUTTA_VERDURA
Pomodoro oblungo verde sfuso cat. I calibro 35/40 origine Italia/Spagna,Verdura,"2,78",FRUTTA_VERDURA
Cetrioli,Filiera Qualità Carrefour,"2,97",FRUTTA_VERDURA
Finocchio 750 g,Filiera Qualità Carrefour,"2,51",FRUTTA_VERDURA
Zucchine scure Bio 800 g,Carrefour Bio,"4,60",FRUTTA_VERDURA
Melanzane nere tonde,Filiera Qualità Carrefour,"2,94",FRUTTA_VERDURA
1 x cespo di Cicoria Catalogna sfusa cat. I origine Italia,Verdura,"0,98",FRUTTA_VERDURA
Peperoni gialli 1 kg Italia I categoria calibro 90-110 mm,Verdura,"3,45",FRUTTA_VERDURA
POMODORO CILIEGINO 1KG.,Verdura,"4,18",FRUTTA_VERDURA
"Carrefour il Mercato Funghi Champignon bianchi interi 0,500 kg",Carrefour,"4,90",FRUTTA_VERDURA
Carote del Fucino IGP 500 g,Verdura,"2,00",FRUTTA_VERDURA
Peperoni tricolore,Caparros,"4,96",FRUTTA_VERDURA
Melanzane viola striate sfuse categoria I origine Italia,Verdura,"2,98",FRUTTA_VERDURA
"Selenella la carota 0,600 Kg",Selenella,"3,08",FRUTTA_VERDURA
Zucchine scure 800 g,Verdura,"1,99",FRUTTA_VERDURA
Peperoni friggitelli 350 g,Officine della Terra,"5,66",FRUTTA_VERDURA
Pomodori mix colorati,Colture,"7,60",FRUTTA_VERDURA
Valfrutta Mini Peperone dolce 250 g,Valfrutta,"7,52",FRUTTA_VERDURA
Cetrioli 600 g,Spalla Mauro,"2,97",FRUTTA_VERDURA
Melanzane viola sfuse categoria I origine Italia,Verdura,"2,58",FRUTTA_VERDURA
Melanzane tonde viola,Sipa,"4,24",FRUTTA_VERDURA
Carotine mix 200 g,Carote,"9,90",FRUTTA_VERDURA
Porri Bio sfusi 500 g Italia II categoria,Almaverde Bio,"5,00",FRUTTA_VERDURA
La carota viola,Boscolo,"2,56",FRUTTA_VERDURA
