data;scontrini;totale;ristorante
20230609;629;24158.28;R001
20230609;1038;47495.17;R002
20230609;724;18885.24;R003
20230609;982;37116.21;R004
20230609;1130;39379.61;R005
20230609;1102;47303.44;R067
20230610;894;34025.66;R001
20230610;1129;53814.35;R002
20230610;797;22225.76;R003
20230610;1108;42333.38;R004
20230610;1095;40669.82;R005
20230610;1013;45302.24;R067
20230611;914;33073.37;R001
20230611;1009;42339.68;R002
20230611;728;18573.36;R003
20230611;1071;37321.07;R004
20230611;1150;33966.82;R005
20230611;1074;41544.95;R067
20230612;631;22693.88;R001
20230612;844;33271.09;R002
20230612;773;17787.43;R003
20230612;828;26500.72;R004
20230612;1022;28638.26;R005
20230612;810;31512.81;R067
20230613;692;25177.99;R001
20230613;901;35567.75;R002
20230613;754;17208.30;R003
20230613;806;27580.36;R004
20230613;1019;28354.78;R005
20230613;854;32335.93;R067
20230614;780;24544.60;R001
20230614;1247;45070.58;R002
20230614;828;20340.68;R003
20230614;1011;33060.52;R004
20230614;1293;33281.04;R005
20230614;1179;38486.98;R067
20230615;645;25050.07;R001
20230615;852;38574.78;R002
20230615;767;19032.50;R003
20230615;822;31290.36;R004
20230615;1130;31588.00;R005
20230615;897;37306.59;R067
20230616;791;28873.20;R001
20230616;1029;42455.12;R002
20230616;890;23101.48;R003
20230616;1038;37868.66;R004
20230616;1254;37538.94;R005
20230616;1133;45508.07;R067
20230617;773;31776.73;R001
20230617;1043;47536.32;R002
20230617;834;23244.00;R003
20230617;1135;47303.66;R004
20230617;1087;38725.00;R005
20230617;1162;49087.15;R067
20230618;838;34643.36;R001
20230618;965;44118.39;R002
20230618;734;20385.30;R003
20230618;980;43528.12;R004
20230618;1065;36547.65;R005
20230618;927;43317.99;R067
20230619;624;20224.34;R001
20230619;1017;38269.23;R002
20230619;836;18916.93;R003
20230619;962;31826.65;R004
20230619;1084;28011.64;R005
20230619;971;36442.41;R067
20230620;682;23118.70;R001
20230620;857;34834.71;R002
20230620;783;19550.76;R003
20230620;833;27261.66;R004
20230620;970;27115.55;R005
20230620;905;34988.62;R067
20230621;634;22380.60;R001
20230621;1083;42508.41;R002
20230621;845;20570.13;R003
20230621;893;30657.78;R004
20230621;1125;30548.64;R005
20230621;1040;37805.26;R067
20230622;605;21352.47;R001
20230622;971;37045.04;R002
20230622;799;18929.60;R003
20230622;934;29730.26;R004
20230622;1129;32728.86;R005
20230622;925;35438.33;R067
20230623;657;24240.90;R001
20230623;1100;47640.15;R002
20230623;814;22115.22;R003
20230623;1007;40144.32;R004
20230623;1107;36289.50;R005
20230623;1051;43577.35;R067
20230624;824;34455.50;R001
20230624;1038;48319.69;R002
20230624;841;21973.41;R003
20230624;989;40465.53;R004
20230624;971;33845.92;R005
20230624;931;42473.87;R067
20230625;854;29959.05;R001
20230625;1027;49090.36;R002
20230625;687;19937.86;R003
20230625;914;34029.87;R004
20230625;979;32522.38;R005
20230625;893;39980.18;R067
20230626;607;19763.02;R001
20230626;1112;44803.70;R002
20230626;878;22463.38;R003
20230626;849;30359.78;R004
20230626;1063;29189.94;R005
20230626;1070;41922.60;R067
20230627;600;21009.96;R001
20230627;828;33728.95;R002
20230627;727;18085.05;R003
20230627;710;26698.46;R004
20230627;847;27884.34;R005
20230627;853;32742.53;R067
20230628;590;22143.54;R001
20230628;972;39395.65;R002
20230628;791;17936.26;R003
20230628;856;29760.00;R004
20230628;988;29192.44;R005
20230628;1012;41473.79;R067
20230629;657;22897.93;R001
20230629;1017;40075.09;R002
20230629;821;18729.24;R003
20230629;806;29935.28;R004
20230629;1102;30163.66;R005
20230629;0;0.00;R067
20230630;766;30285.68;R001
20230630;1067;52160.25;R002
20230630;738;21307.10;R003
20230630;975;37926.10;R004
20230630;1046;36314.24;R005
20230630;1950;83389.89;R067
20230701;865;34719.36;R001
20230701;1127;52012.30;R002
20230701;900;22407.53;R003
20230701;1046;43429.15;R004
20230701;1088;38881.10;R005
20230701;1092;49891.73;R067
20230702;770;29971.16;R001
20230702;913;41949.06;R002
20230702;689;18986.07;R003
20230702;900;36122.42;R004
20230702;988;33928.25;R005
20230702;870;38425.61;R067
20230703;563;20448.85;R001
20230703;767;31024.56;R002
20230703;747;19534.66;R003
20230703;716;26772.10;R004
20230703;850;25221.05;R005
20230703;741;29779.43;R067
20230704;544;20782.23;R001
20230704;840;36514.92;R002
20230704;561;13043.53;R003
20230704;767;28720.44;R004
20230704;899;26472.98;R005
20230704;805;33941.17;R067
20230705;586;22171.69;R001
20230705;822;36350.84;R002
20230705;746;18326.88;R003
20230705;817;34280.44;R004
20230705;998;34191.49;R005
20230705;857;37613.63;R067
20230706;701;26142.85;R001
20230706;904;39993.22;R002
20230706;741;18682.12;R003
20230706;840;32227.42;R004
20230706;954;30454.79;R005
20230706;884;36195.00;R067
20230707;703;29086.98;R001
20230707;1008;45495.00;R002
20230707;811;19911.65;R003
20230707;906;35425.57;R004
20230707;1024;36565.00;R005
20230707;999;42318.24;R067
20230708;870;37945.44;R001
20230708;1045;52448.45;R002
20230708;803;19775.87;R003
20230708;1018;40534.07;R004
20230708;998;37272.83;R005
20230708;944;44912.52;R067
20230709;779;32714.82;R001
20230709;955;47072.75;R002
20230709;669;18525.50;R003
20230709;881;37191.09;R004
20230709;980;36010.51;R005
20230709;929;48449.73;R067
20230710;552;21433.65;R001
20230710;789;35119.62;R002
20230710;780;18829.98;R003
20230710;800;28711.77;R004
20230710;902;33115.06;R005
20230710;783;33912.43;R067
20230711;576;22784.39;R001
20230711;892;38123.00;R002
20230711;754;18303.98;R003
20230711;759;27372.57;R004
20230711;786;21060.87;R005
20230711;897;39528.72;R067
20230712;670;26832.16;R001
20230712;978;43013.63;R002
20230712;760;17902.22;R003
20230712;804;32609.96;R004
20230712;951;29717.06;R005
20230712;895;37952.40;R067
20230713;747;28008.83;R001
20230713;956;41344.31;R002
20230713;658;15984.13;R003
20230713;813;32091.63;R004
20230713;959;30888.90;R005
20230713;1006;41610.19;R067
20230714;690;28062.12;R001
20230714;1119;49664.94;R002
20230714;812;22732.41;R003
20230714;1040;42121.90;R004
20230714;1051;38620.30;R005
20230714;1064;50146.23;R067
20230715;830;37392.86;R001
20230715;1100;54070.10;R002
20230715;878;22415.89;R003
20230715;1039;46274.59;R004
20230715;999;37862.95;R005
20230715;1099;51151.18;R067
20230716;834;34581.92;R001
20230716;1014;49459.74;R002
20230716;728;20958.60;R003
20230716;941;38603.07;R004
20230716;940;34121.04;R005
20230716;988;47236.64;R067
20230717;556;21599.60;R001
20230717;796;35350.88;R002
20230717;804;20498.77;R003
20230717;790;30145.91;R004
20230717;879;29500.22;R005
20230717;763;31351.94;R067
20230718;544;21592.77;R001
20230718;859;37483.21;R002
20230718;727;18045.39;R003
20230718;824;34244.15;R004
20230718;925;30642.39;R005
20230718;927;37743.20;R067
20230719;638;24162.43;R001
20230719;813;37184.28;R002
20230719;740;17742.78;R003
20230719;759;30020.64;R004
20230719;897;28741.16;R005
20230719;851;37553.01;R067
20230720;840;31736.70;R001
20230720;765;34657.37;R002
20230720;722;18098.81;R003
20230720;783;30906.72;R004
20230720;852;31546.57;R005
20230720;946;39488.31;R067
20230721;869;34618.37;R001
20230721;1002;44959.54;R002
20230721;777;20343.68;R003
20230721;957;39764.40;R004
20230721;1026;36906.11;R005
20230721;1036;48080.26;R067
20230722;926;39307.29;R001
20230722;1098;52558.80;R002
20230722;916;25736.19;R003
20230722;987;40375.02;R004
20230722;1004;38749.00;R005
20230722;1051;50894.66;R067
20230723;907;37338.23;R001
20230723;887;44313.14;R002
20230723;682;19278.45;R003
20230723;852;36529.86;R004
20230723;1002;35377.46;R005
20230723;914;44941.57;R067
20230724;713;27312.17;R001
20230724;828;39015.35;R002
20230724;722;17217.16;R003
20230724;762;29163.89;R004
20230724;747;24230.08;R005
20230724;832;34804.91;R067
20230725;670;26703.08;R001
20230725;822;35609.43;R002
20230725;732;18484.81;R003
20230725;745;27688.75;R004
20230725;836;26840.24;R005
20230725;826;36734.41;R067
20230726;622;25948.48;R001
20230726;921;40981.14;R002
20230726;696;16549.76;R003
20230726;792;30617.18;R004
20230726;890;28847.33;R005
20230726;784;34619.52;R067
20230727;616;23537.09;R001
20230727;819;37261.01;R002
20230727;675;17036.35;R003
20230727;761;29075.31;R004
20230727;883;28643.04;R005
20230727;814;37201.07;R067
20230728;763;27334.85;R001
20230728;1001;45628.03;R002
20230728;714;17346.48;R003
20230728;982;37851.53;R004
20230728;966;32471.65;R005
20230728;1084;44745.92;R067
20230729;867;33634.63;R001
20230729;1004;43077.47;R002
20230729;803;20205.93;R003
20230729;987;40229.53;R004
20230729;989;34371.98;R005
20230729;1058;47126.13;R067
20230730;876;36832.79;R001
20230730;827;40388.71;R002
20230730;642;16904.44;R003
20230730;854;33920.02;R004
20230730;905;31674.30;R005
20230730;886;39567.31;R067
20230731;572;22214.34;R001
20230731;769;33965.88;R002
20230731;693;16880.54;R003
20230731;784;28494.12;R004
20230731;828;25827.36;R005
20230731;784;31066.00;R067
20230801;638;23787.75;R001
20230801;800;32972.63;R002
20230801;641;15268.84;R003
20230801;760;27098.26;R004
20230801;868;28049.30;R005
20230801;805;31766.94;R067
20230802;666;25952.41;R001
20230802;766;32386.13;R002
20230802;648;14978.31;R003
20230802;756;28638.54;R004
20230802;888;27721.39;R005
20230802;785;34294.23;R067
20230803;679;24287.08;R001
20230803;754;33431.24;R002
20230803;674;15852.19;R003
20230803;823;30499.19;R004
20230803;859;28836.57;R005
20230803;821;33500.56;R067
20230804;748;27885.78;R001
20230804;1004;44699.15;R002
20230804;719;19120.11;R003
20230804;898;33683.43;R004
20230804;874;29778.03;R005
20230804;1010;43267.50;R067
20230805;861;35086.15;R001
20230805;946;43111.47;R002
20230805;844;22283.60;R003
20230805;967;39125.17;R004
20230805;883;31157.19;R005
20230805;1025;45400.37;R067
20230806;752;31875.48;R001
20230806;923;42221.09;R002
20230806;530;13236.13;R003
20230806;713;28913.16;R004
20230806;852;29271.28;R005
20230806;832;38978.38;R067
20230807;613;22983.23;R001
20230807;722;29935.00;R002
20230807;659;15269.75;R003
20230807;795;29624.71;R004
20230807;799;23836.52;R005
20230807;690;29954.43;R067
20230808;569;22154.75;R001
20230808;750;32427.44;R002
20230808;596;13124.50;R003
20230808;679;24725.38;R004
20230808;764;25035.57;R005
20230808;742;30545.27;R067
20230809;645;24913.11;R001
20230809;781;32319.61;R002
20230809;649;15839.83;R003
20230809;775;28493.09;R004
20230809;854;27761.20;R005
20230809;781;33020.24;R067
20230810;580;21740.72;R001
20230810;782;35585.00;R002
20230810;651;16543.61;R003
20230810;799;30932.18;R004
20230810;746;25578.32;R005
20230810;738;31883.22;R067
20230811;702;25995.56;R001
20230811;907;39553.96;R002
20230811;700;18647.62;R003
20230811;843;32114.10;R004
20230811;951;31624.04;R005
20230811;889;39567.84;R067
20230812;703;27913.67;R001
20230812;918;41367.64;R002
20230812;827;22169.32;R003
20230812;905;35176.19;R004
20230812;879;32720.00;R005
20230812;952;43037.53;R067
20230813;666;27743.10;R001
20230813;777;34598.77;R002
20230813;603;15459.72;R003
20230813;779;31104.78;R004
20230813;893;25153.38;R005
20230813;697;32264.48;R067
20230814;663;26152.03;R001
20230814;732;34939.60;R002
20230814;725;18206.17;R003
20230814;784;31128.61;R004
20230814;826;27298.53;R005
20230814;810;36160.36;R067
20230815;275;11607.40;R001
20230815;669;31757.51;R002
20230815;0;0.00;R003
20230815;711;28511.93;R004
20230815;765;25539.82;R005
20230815;725;33513.54;R067
20230816;592;22450.96;R001
20230816;766;34788.69;R002
20230816;738;16899.07;R003
20230816;740;26180.17;R004
20230816;854;25672.80;R005
20230816;749;32552.61;R067
20230817;594;25133.19;R001
20230817;739;34839.36;R002
20230817;663;17953.42;R003
20230817;765;30272.80;R004
20230817;725;21734.67;R005
20230817;790;35373.47;R067
20230818;631;23347.96;R001
20230818;861;37234.02;R002
20230818;779;18017.31;R003
20230818;835;32968.82;R004
20230818;860;27344.40;R005
20230818;789;34116.20;R067
20230819;719;28081.34;R001
20230819;947;43915.53;R002
20230819;855;21164.80;R003
20230819;959;37200.70;R004
20230819;801;29404.28;R005
20230819;900;40880.49;R067
20230820;645;27306.43;R001
20230820;868;43235.43;R002
20230820;687;17906.02;R003
20230820;803;32653.36;R004
20230820;896;30261.25;R005
20230820;796;35824.65;R067
20230821;563;22549.49;R001
20230821;770;34384.99;R002
20230821;683;16311.36;R003
20230821;787;31319.75;R004
20230821;829;23910.74;R005
20230821;761;31922.40;R067
20230822;575;22264.07;R001
20230822;725;30533.01;R002
20230822;598;15270.40;R003
20230822;790;29552.86;R004
20230822;772;24583.32;R005
20230822;753;31218.50;R067
20230823;745;28437.83;R001
20230823;786;34042.60;R002
20230823;705;15533.17;R003
20230823;762;27326.18;R004
20230823;829;26127.75;R005
20230823;803;31966.08;R067
20230824;691;26495.45;R001
20230824;802;34841.91;R002
20230824;637;16797.49;R003
20230824;746;25885.86;R004
20230824;811;24768.37;R005
20230824;820;35918.44;R067
20230825;713;26315.95;R001
20230825;925;41459.34;R002
20230825;711;16415.44;R003
20230825;927;35117.88;R004
20230825;1002;31904.68;R005
20230825;944;40009.10;R067
20230826;827;34539.80;R001
20230826;1093;49579.45;R002
20230826;776;19625.99;R003
20230826;962;36490.08;R004
20230826;904;30861.82;R005
20230826;1074;47959.49;R067
20230827;1013;40463.59;R001
20230827;1014;48093.21;R002
20230827;561;17741.44;R003
20230827;913;37493.51;R004
20230827;896;31538.96;R005
20230827;992;49076.76;R067
20230828;778;29490.15;R001
20230828;884;38886.87;R002
20230828;588;15606.80;R003
20230828;795;32171.26;R004
20230828;877;28188.48;R005
20230828;764;32183.30;R067
20230829;679;25709.58;R001
20230829;742;38254.82;R002
20230829;643;18323.17;R003
20230829;735;25892.44;R004
20230829;941;29321.48;R005
20230829;850;35567.88;R067
20230830;711;26964.76;R001
20230830;0;39874.38;R002
20230830;638;16384.24;R003
20230830;797;29928.54;R004
20230830;941;28811.95;R005
20230830;813;34281.31;R067
20230831;663;23625.54;R001
20230831;0;35728.71;R002
20230831;677;16739.70;R003
20230831;824;33984.72;R004
20230831;1022;32355.21;R005
20230831;840;36089.10;R067
20230901;665;26540.69;R001
20230901;1075;48103.66;R002
20230901;813;21363.76;R003
20230901;996;39319.61;R004
20230901;965;33078.65;R005
20230901;1057;44641.65;R067
20230902;904;36117.37;R001
20230902;1122;51343.62;R002
20230902;833;21771.33;R003
20230902;1109;44143.73;R004
20230902;972;33906.57;R005
20230902;1069;47037.93;R067
20230903;814;33597.41;R001
20230903;939;44516.91;R002
20230903;689;18125.36;R003
20230903;1014;39911.07;R004
20230903;1009;35390.85;R005
20230903;926;41556.72;R067
20230904;523;19339.48;R001
20230904;816;35803.37;R002
20230904;808;19618.06;R003
20230904;753;25559.85;R004
20230904;935;27226.02;R005
20230904;746;29604.68;R067
20230905;683;25198.15;R001
20230905;849;35707.15;R002
20230905;695;18316.71;R003
20230905;768;27945.22;R004
20230905;866;27580.14;R005
20230905;858;35778.85;R067
20230906;686;26161.42;R001
20230906;917;39937.40;R002
20230906;620;15487.24;R003
20230906;786;28394.68;R004
20230906;831;26302.57;R005
20230906;820;33200.79;R067
20230907;638;24496.12;R001
20230907;909;40153.00;R002
20230907;666;17323.61;R003
20230907;801;28669.68;R004
20230907;850;26321.26;R005
20230907;831;33922.04;R067
20230908;760;29566.37;R001
20230908;1062;44043.48;R002
20230908;653;18881.93;R003
20230908;987;38401.40;R004
20230908;1005;35093.17;R005
20230908;1056;41764.07;R067
20230909;970;38193.95;R001
20230909;1198;53936.72;R002
20230909;716;18941.18;R003
20230909;1067;44235.30;R004
20230909;1017;36118.71;R005
20230909;1051;48475.50;R067
20230910;752;30235.11;R001
20230910;1023;46381.11;R002
20230910;510;16511.57;R003
20230910;818;31502.27;R004
20230910;1068;36834.25;R005
20230910;977;44654.81;R067
20230911;681;25535.55;R001
20230911;936;38153.14;R002
20230911;829;20814.96;R003
20230911;824;27916.48;R004
20230911;1077;32608.71;R005
20230911;878;35814.51;R067
20230912;599;25447.31;R001
20230912;948;40293.96;R002
20230912;786;19146.54;R003
20230912;896;30502.80;R004
20230912;1059;33656.66;R005
20230912;930;37372.14;R067
20230913;588;21311.60;R001
20230913;1059;43833.44;R002
20230913;839;19863.11;R003
20230913;863;30444.09;R004
20230913;1067;31990.73;R005
20230913;972;37346.49;R067
20230914;507;18956.56;R001
20230914;907;43127.23;R002
20230914;804;20399.75;R003
20230914;758;28102.40;R004
20230914;909;29964.07;R005
20230914;910;37160.29;R067
20230915;770;29512.52;R001
20230915;1127;52973.42;R002
20230915;1142;29022.74;R003
20230915;1010;37793.31;R004
20230915;1211;40006.08;R005
20230915;1136;51277.26;R067
20230916;993;39699.00;R001
20230916;1252;59161.56;R002
20230916;994;26323.81;R003
20230916;1106;43988.07;R004
20230916;1089;41192.33;R005
20230916;1172;52502.55;R067
20230917;887;37778.61;R001
20230917;1050;49027.80;R002
20230917;663;18011.73;R003
20230917;940;35497.36;R004
20230917;1007;34237.60;R005
20230917;958;46564.50;R067
20230918;487;19031.31;R001
20230918;825;33941.95;R002
20230918;905;20967.93;R003
20230918;738;24485.51;R004
20230918;899;27121.69;R005
20230918;790;31833.08;R067
20230919;524;19561.65;R001
20230919;879;36710.20;R002
20230919;871;18397.58;R003
20230919;780;27159.04;R004
20230919;1023;30166.31;R005
20230919;850;33456.20;R067
20230920;512;20520.55;R001
20230920;860;36141.83;R002
20230920;902;19445.59;R003
20230920;809;27625.79;R004
20230920;993;28729.33;R005
20230920;818;34607.16;R067
20230921;607;21167.05;R001
20230921;928;39296.84;R002
20230921;914;19953.87;R003
20230921;766;25736.82;R004
20230921;972;27433.57;R005
20230921;886;36823.36;R067
20230922;728;27074.61;R001
20230922;1209;50743.37;R002
20230922;993;23981.04;R003
20230922;1091;39544.13;R004
20230922;1297;41557.31;R005
20230922;1144;46926.61;R067
20230923;978;37804.10;R001
20230923;1306;60309.60;R002
20230923;955;24571.09;R003
20230923;1176;44866.66;R004
20230923;1076;35868.08;R005
20230923;1225;55273.89;R067
20230924;853;33987.50;R001
20230924;1130;51061.92;R002
20230924;731;20096.17;R003
20230924;909;34510.32;R004
20230924;979;31646.04;R005
20230924;967;44209.34;R067
20230925;472;15985.85;R001
20230925;805;35013.14;R002
20230925;885;19653.60;R003
20230925;694;23595.37;R004
20230925;901;25766.77;R005
20230925;715;27254.60;R067
20230926;470;17384.20;R001
20230926;844;34028.62;R002
20230926;868;19424.15;R003
20230926;737;25667.24;R004
20230926;969;28112.76;R005
20230926;835;32037.75;R067
20230927;467;16277.04;R001
20230927;814;34426.11;R002
20230927;821;19206.56;R003
20230927;761;27410.48;R004
20230927;1011;29964.67;R005
20230927;838;32064.08;R067
20230928;544;21035.35;R001
20230928;844;34469.04;R002
20230928;808;19117.39;R003
20230928;801;25194.50;R004
20230928;1013;30940.07;R005
20230928;877;32974.69;R067
20230929;787;29297.49;R001
20230929;1196;52795.61;R002
20230929;970;25007.42;R003
20230929;1155;41681.70;R004
20230929;1337;43091.51;R005
20230929;1073;46665.72;R067
20230930;1004;39975.84;R001
20230930;1308;57948.51;R002
20230930;897;22472.83;R003
20230930;1149;42941.50;R004
20230930;1253;41240.10;R005
20230930;1240;51415.10;R067
20231001;889;36646.46;R001
20231001;1072;50269.32;R002
20231001;677;18795.91;R003
20231001;1024;39330.72;R004
20231001;1000;35446.88;R005
20231001;1014;45785.75;R067
20231002;475;19381.22;R001
20231002;759;31078.29;R002
20231002;814;18230.00;R003
20231002;674;23909.68;R004
20231002;880;27026.69;R005
20231002;763;29233.25;R067
20231003;435;16462.12;R001
20231003;747;30286.28;R002
20231003;754;19181.64;R003
20231003;703;24095.45;R004
20231003;925;27533.13;R005
20231003;800;30266.90;R067
20231004;474;18853.63;R001
20231004;873;38456.18;R002
20231004;709;16302.06;R003
20231004;665;22571.61;R004
20231004;910;28562.48;R005
20231004;822;33256.05;R067
20231005;516;19167.44;R001
20231005;892;35858.38;R002
20231005;798;20313.66;R003
20231005;726;25487.44;R004
20231005;931;29715.66;R005
20231005;806;30788.82;R067
20231006;734;28009.08;R001
20231006;1102;47661.87;R002
20231006;949;25590.18;R003
20231006;1041;39206.95;R004
20231006;1308;44300.44;R005
20231006;1203;47737.62;R067
20231007;1015;38090.05;R001
20231007;1219;57502.69;R002
20231007;872;24245.58;R003
20231007;1130;45376.97;R004
20231007;1197;40979.14;R005
20231007;1233;58329.55;R067
20231008;723;30624.55;R001
20231008;1104;50816.47;R002
20231008;671;18599.26;R003
20231008;873;36299.23;R004
20231008;976;35217.78;R005
20231008;947;43410.18;R067
20231009;449;16434.57;R001
20231009;764;31259.72;R002
20231009;640;15170.38;R003
20231009;680;21810.33;R004
20231009;879;24835.57;R005
20231009;789;28910.14;R067
20231010;467;17244.33;R001
20231010;886;34611.97;R002
20231010;662;15095.53;R003
20231010;679;23843.29;R004
20231010;957;29400.32;R005
20231010;882;31539.83;R067
20231011;512;18598.23;R001
20231011;788;33089.22;R002
20231011;777;18591.30;R003
20231011;797;26871.37;R004
20231011;983;30864.69;R005
20231011;871;34137.48;R067
20231012;488;18707.02;R001
20231012;815;33112.25;R002
20231012;768;19472.26;R003
20231012;716;24852.20;R004
20231012;925;30036.46;R005
20231012;935;33667.58;R067
20231013;777;30674.40;R001
20231013;1152;50024.55;R002
20231013;949;26930.40;R003
20231013;1108;42736.82;R004
20231013;1281;44552.26;R005
20231013;1186;50913.53;R067
20231014;1043;41182.07;R001
20231014;1304;60766.34;R002
20231014;908;25684.65;R003
20231014;1156;47178.55;R004
20231014;1240;44187.56;R005
20231014;1236;56586.69;R067
20231015;815;35396.09;R001
20231015;1131;52282.15;R002
20231015;722;21946.86;R003
20231015;1003;39716.79;R004
20231015;965;34573.47;R005
20231015;1058;47587.89;R067
20231016;480;15844.02;R001
20231016;845;35837.51;R002
20231016;782;17997.91;R003
20231016;769;26303.91;R004
20231016;872;26180.29;R005
20231016;790;31053.61;R067
20231017;444;16676.31;R001
20231017;765;31082.81;R002
20231017;736;17132.70;R003
20231017;734;25337.64;R004
20231017;881;26828.85;R005
20231017;879;32588.74;R067
20231018;554;20535.84;R001
20231018;875;36013.47;R002
20231018;731;19506.12;R003
20231018;798;28020.00;R004
20231018;893;28480.08;R005
20231018;884;35891.86;R067
20231019;461;17608.34;R001
20231019;843;35105.65;R002
20231019;754;20143.19;R003
20231019;720;24987.77;R004
20231019;975;33352.64;R005
20231019;873;34624.51;R067
20231020;738;28550.50;R001
20231020;1224;51670.29;R002
20231020;845;21868.52;R003
20231020;1095;39657.95;R004
20231020;1215;39098.53;R005
20231020;1164;47084.04;R067
20231021;1075;41736.02;R001
20231021;1308;60293.63;R002
20231021;863;23597.75;R003
20231021;1164;48507.23;R004
20231021;1177;40974.62;R005
20231021;1297;56893.92;R067
20231022;935;38792.83;R001
20231022;1027;46725.62;R002
20231022;690;20750.40;R003
20231022;928;35725.15;R004
20231022;962;35008.74;R005
20231022;1073;50881.83;R067
20231023;437;15814.97;R001
20231023;784;31359.34;R002
20231023;665;15493.33;R003
20231023;683;23183.82;R004
20231023;804;25600.79;R005
20231023;767;30619.62;R067
20231024;462;16215.73;R001
20231024;797;33546.58;R002
20231024;660;17023.94;R003
20231024;654;23723.14;R004
20231024;813;25642.28;R005
20231024;728;29255.40;R067
20231025;502;19168.91;R001
20231025;915;38655.58;R002
20231025;704;16928.59;R003
20231025;713;25694.35;R004
20231025;907;28622.57;R005
20231025;809;32406.66;R067
20231026;484;19259.17;R001
20231026;873;37449.89;R002
20231026;742;20342.81;R003
20231026;774;27240.06;R004
20231026;974;32573.99;R005
20231026;986;41319.60;R067
20231027;818;33157.27;R001
20231027;1246;55612.16;R002
20231027;928;26593.07;R003
20231027;1182;44725.95;R004
20231027;1392;47371.02;R005
20231027;1260;54106.48;R067
20231028;1095;43660.13;R001
20231028;1470;68014.13;R002
20231028;835;23833.09;R003
20231028;1267;47976.43;R004
20231028;1287;46681.25;R005
20231028;1364;61091.41;R067
20231029;915;38811.80;R001
20231029;1131;54483.09;R002
20231029;606;19979.08;R003
20231029;960;39140.68;R004
20231029;915;35175.63;R005
20231029;1044;50470.84;R067
20231030;469;19051.44;R001
20231030;796;32737.16;R002
20231030;719;17256.69;R003
20231030;692;22923.83;R004
20231030;824;26217.55;R005
20231030;738;28949.58;R067
20231031;967;37609.26;R001
20231031;1311;63046.84;R002
20231031;895;25620.22;R003
20231031;1092;44088.03;R004
20231031;1176;43183.51;R005
20231031;1212;53891.60;R067
20231101;867;36750.26;R001
20231101;1065;52666.04;R002
20231101;647;21688.68;R003
20231101;1015;44586.17;R004
20231101;969;35319.52;R005
20231101;1053;50900.40;R067
20231102;542;19707.85;R001
20231102;814;37500.50;R002
20231102;576;15644.62;R003
20231102;678;25140.27;R004
20231102;833;28715.23;R005
20231102;841;37453.95;R067
20231103;799;32239.24;R001
20231103;1166;50281.02;R002
20231103;739;19233.43;R003
20231103;1089;41689.44;R004
20231103;1089;38301.59;R005
20231103;1124;48689.69;R067
20231104;977;38648.34;R001
20231104;1238;57309.47;R002
20231104;791;20746.78;R003
20231104;1083;44473.14;R004
20231104;991;36472.46;R005
20231104;1196;55703.20;R067
20231105;929;41043.38;R001
20231105;1050;52918.16;R002
20231105;536;16015.65;R003
20231105;951;42504.88;R004
20231105;866;30978.45;R005
20231105;1052;51000.05;R067
20231106;454;16153.49;R001
20231106;794;34289.67;R002
20231106;703;14585.41;R003
20231106;560;19622.93;R004
20231106;837;23976.79;R005
20231106;735;27045.22;R067
20231107;426;16435.60;R001
20231107;761;31448.35;R002
20231107;661;15400.01;R003
20231107;759;25999.80;R004
20231107;972;29726.55;R005
20231107;784;32336.58;R067
20231108;494;18062.43;R001
20231108;803;34883.72;R002
20231108;703;16218.20;R003
20231108;698;26368.31;R004
20231108;930;29869.76;R005
20231108;868;34819.57;R067
20231109;459;18922.74;R001
20231109;849;36528.55;R002
20231109;776;19543.52;R003
20231109;756;26163.82;R004
20231109;915;25824.02;R005
20231109;814;33394.73;R067
20231110;735;27568.73;R001
20231110;1294;57375.86;R002
20231110;867;23517.69;R003
20231110;1071;41009.69;R004
20231110;1360;47033.16;R005
20231110;1156;48929.43;R067
20231111;1124;44159.98;R001
20231111;1469;69343.81;R002
20231111;940;26568.52;R003
20231111;1243;50355.30;R004
20231111;1302;46455.30;R005
20231111;1305;63225.93;R067
20231112;882;36012.82;R001
20231112;1155;56469.32;R002
20231112;635;19451.95;R003
20231112;923;36298.70;R004
20231112;978;34230.92;R005
20231112;1113;53947.45;R067
20231113;490;18016.75;R001
20231113;784;32849.61;R002
20231113;750;17612.81;R003
20231113;689;23552.91;R004
20231113;912;27445.70;R005
20231113;743;30239.45;R067
20231114;478;18429.90;R001
20231114;780;32444.01;R002
20231114;745;18556.95;R003
20231114;737;27303.62;R004
20231114;0;29111.60;R005
20231114;759;29338.30;R067
20231115;566;20594.28;R001
20231115;871;36931.28;R002
20231115;691;17144.28;R003
20231115;712;25992.44;R004
20231115;980;33395.98;R005
20231115;874;37725.42;R067
20231116;537;19596.84;R001
20231116;932;40448.12;R002
20231116;865;21433.15;R003
20231116;771;27743.85;R004
20231116;1048;35202.71;R005
20231116;883;36561.44;R067
20231117;830;33401.47;R001
20231117;1303;60426.79;R002
20231117;897;25237.71;R003
20231117;1115;42919.56;R004
20231117;1374;47427.56;R005
20231117;1187;53999.40;R067
20231118;1120;46084.65;R001
20231118;1298;63540.80;R002
20231118;902;25468.65;R003
20231118;1265;51036.74;R004
20231118;1251;42408.72;R005
20231118;1325;61682.62;R067
20231119;926;37819.33;R001
20231119;1116;53922.43;R002
20231119;658;19007.73;R003
20231119;900;37087.44;R004
20231119;1020;36764.33;R005
